code,category,source_page,source_code,name,description,material,capacity,colors,price_inr,image_path,raw_excerpt,data_status
XG-ID-007,ID Card Holders,43,XG-ID-007,,,,,,,,"ee y y | \ XG-ID-007 XG-ID-008 XL ec} Pw |) eve : Z ene Color Option _d Color Option XG-ID-009 XG-ID-010 € ) ©) e e y Color Option Color Option dl XG-ID-011 XG-ID-012 i ee e ee / e@ ee (Golor Onion, y ‘Goler Ogtion",needs_review
XG-ID-008,ID Card Holders,43,XG-ID-008,,,,,,,,"ee y y | \ XG-ID-007 XG-ID-008 XL ec} Pw |) eve : Z ene Color Option _d Color Option XG-ID-009 XG-ID-010 € ) ©) e e y Color Option Color Option dl XG-ID-011 XG-ID-012 i ee e ee / e@ ee (Golor Onion, y ‘Goler Ogtion",needs_review
XG-ID-009,ID Card Holders,43,XG-ID-009,,,,,,,,"ee y y | \ XG-ID-007 XG-ID-008 XL ec} Pw |) eve : Z ene Color Option _d Color Option XG-ID-009 XG-ID-010 € ) ©) e e y Color Option Color Option dl XG-ID-011 XG-ID-012 i ee e ee / e@ ee (Golor Onion, y ‘Goler Ogtion",needs_review
XG-ID-010,ID Card Holders,43,XG-ID-010,,,,,,,,"ee y y | \ XG-ID-007 XG-ID-008 XL ec} Pw |) eve : Z ene Color Option _d Color Option XG-ID-009 XG-ID-010 € ) ©) e e y Color Option Color Option dl XG-ID-011 XG-ID-012 i ee e ee / e@ ee (Golor Onion, y ‘Goler Ogtion",needs_review
XG-ID-011,ID Card Holders,43,XG-ID-011,,,,,,,,"ee y y | \ XG-ID-007 XG-ID-008 XL ec} Pw |) eve : Z ene Color Option _d Color Option XG-ID-009 XG-ID-010 € ) ©) e e y Color Option Color Option dl XG-ID-011 XG-ID-012 i ee e ee / e@ ee (Golor Onion, y ‘Goler Ogtion",needs_review
XG-ID-012,ID Card Holders,43,XG-ID-012,,,,,,,,"ee y y | \ XG-ID-007 XG-ID-008 XL ec} Pw |) eve : Z ene Color Option _d Color Option XG-ID-009 XG-ID-010 € ) ©) e e y Color Option Color Option dl XG-ID-011 XG-ID-012 i ee e ee / e@ ee (Golor Onion, y ‘Goler Ogtion",needs_review
XG-ID-013,ID Card Holders,44,XG-ID-013,,,,,,,,"LEE y y f \ SG : - XG-ID-013 XG-ID-014 [Bex Pa = e ————! ev30e ey, ene Color Option wl Color Option XG-ID-015 XG-ID-016 CES) Comm | e e ull Un y Color Option Color Option ud XG-ID-017 XG-ID-018 — ae e / © ee = Color Option ‘ Color Option",needs_review
XG-ID-014,ID Card Holders,44,XG-ID-014,,,,,,,,"LEE y y f \ SG : - XG-ID-013 XG-ID-014 [Bex Pa = e ————! ev30e ey, ene Color Option wl Color Option XG-ID-015 XG-ID-016 CES) Comm | e e ull Un y Color Option Color Option ud XG-ID-017 XG-ID-018 — ae e / © ee = Color Option ‘ Color Option",needs_review
XG-ID-015,ID Card Holders,44,XG-ID-015,,,,,,,,"LEE y y f \ SG : - XG-ID-013 XG-ID-014 [Bex Pa = e ————! ev30e ey, ene Color Option wl Color Option XG-ID-015 XG-ID-016 CES) Comm | e e ull Un y Color Option Color Option ud XG-ID-017 XG-ID-018 — ae e / © ee = Color Option ‘ Color Option",needs_review
XG-ID-016,ID Card Holders,44,XG-ID-016,,,,,,,,"LEE y y f \ SG : - XG-ID-013 XG-ID-014 [Bex Pa = e ————! ev30e ey, ene Color Option wl Color Option XG-ID-015 XG-ID-016 CES) Comm | e e ull Un y Color Option Color Option ud XG-ID-017 XG-ID-018 — ae e / © ee = Color Option ‘ Color Option",needs_review
XG-ID-017,ID Card Holders,44,XG-ID-017,,,,,,,,"LEE y y f \ SG : - XG-ID-013 XG-ID-014 [Bex Pa = e ————! ev30e ey, ene Color Option wl Color Option XG-ID-015 XG-ID-016 CES) Comm | e e ull Un y Color Option Color Option ud XG-ID-017 XG-ID-018 — ae e / © ee = Color Option ‘ Color Option",needs_review
XG-ID-018,ID Card Holders,44,XG-ID-018,,,,,,,,"y y f \ SG : - XG-ID-013 XG-ID-014 [Bex Pa = e ————! ev30e ey, ene Color Option wl Color Option XG-ID-015 XG-ID-016 CES) Comm | e e ull Un y Color Option Color Option ud XG-ID-017 XG-ID-018 — ae e / © ee = Color Option ‘ Color Option",needs_review
XG-ID-019,ID Card Holders,45,XG-ID-019,,,,,,,,"ee y y 1 SG : - XG-ID-019 XG-ID-020 Copocty os S ee lf ONE cum Ea] , eo == , eee Color Option di Color Option XG-ID-021 XG-ID-022 |2.}| © ee) G ee). i i mt = { LUE Le e e y Color Option Color Option ul XG-ID-023 ™ XG-ID-024 3 pace | |S = ‘wong | e @ | / @ ee Color Option ‘ Color Option",needs_review
XG-ID-020,ID Card Holders,45,XG-ID-020,,,,,,,,"ee y y 1 SG : - XG-ID-019 XG-ID-020 Copocty os S ee lf ONE cum Ea] , eo == , eee Color Option di Color Option XG-ID-021 XG-ID-022 |2.}| © ee) G ee). i i mt = { LUE Le e e y Color Option Color Option ul XG-ID-023 ™ XG-ID-024 3 pace | |S = ‘wong | e @ | / @ ee Color Option ‘ Color Option",needs_review
XG-ID-021,ID Card Holders,45,XG-ID-021,,,,,,,,"ee y y 1 SG : - XG-ID-019 XG-ID-020 Copocty os S ee lf ONE cum Ea] , eo == , eee Color Option di Color Option XG-ID-021 XG-ID-022 |2.}| © ee) G ee). i i mt = { LUE Le e e y Color Option Color Option ul XG-ID-023 ™ XG-ID-024 3 pace | |S = ‘wong | e @ | / @ ee Color Option ‘ Color Option",needs_review
XG-ID-022,ID Card Holders,45,XG-ID-022,,,,,,,,"ee y y 1 SG : - XG-ID-019 XG-ID-020 Copocty os S ee lf ONE cum Ea] , eo == , eee Color Option di Color Option XG-ID-021 XG-ID-022 |2.}| © ee) G ee). i i mt = { LUE Le e e y Color Option Color Option ul XG-ID-023 ™ XG-ID-024 3 pace | |S = ‘wong | e @ | / @ ee Color Option ‘ Color Option",needs_review
XG-ID-023,ID Card Holders,45,XG-ID-023,,,,,,,,"019 XG-ID-020 Copocty os S ee lf ONE cum Ea] , eo == , eee Color Option di Color Option XG-ID-021 XG-ID-022 |2.}| © ee) G ee). i i mt = { LUE Le e e y Color Option Color Option ul XG-ID-023 ™ XG-ID-024 3 pace | |S = ‘wong | e @ | / @ ee Color Option ‘ Color Option",needs_review
XG-ID-024,ID Card Holders,45,XG-ID-024,,,,,,,,"0 Copocty os S ee lf ONE cum Ea] , eo == , eee Color Option di Color Option XG-ID-021 XG-ID-022 |2.}| © ee) G ee). i i mt = { LUE Le e e y Color Option Color Option ul XG-ID-023 ™ XG-ID-024 3 pace | |S = ‘wong | e @ | / @ ee Color Option ‘ Color Option",needs_review
XG-ID-025,ID Card Holders,46,XG-ID-025,,,,,,,,"LEE == y | \ CARD ‘NS = XG-ID-025 XG-ID-026 mace — e0e — , ene ' Color Option al Color Option — XG-ID-027 XG-ID-028 EASA “ A3 (ls = . e e ‘ Color Option Color Option ud XG-ID-029 XG-ID-030 gs Or hae e@. ©0e : @ ee X Color Option ( Color Option",needs_review
XG-ID-026,ID Card Holders,46,XG-ID-026,,,,,,,,"LEE == y | \ CARD ‘NS = XG-ID-025 XG-ID-026 mace — e0e — , ene ' Color Option al Color Option — XG-ID-027 XG-ID-028 EASA “ A3 (ls = . e e ‘ Color Option Color Option ud XG-ID-029 XG-ID-030 gs Or hae e@. ©0e : @ ee X Color Option ( Color Option",needs_review
XG-ID-027,ID Card Holders,46,XG-ID-027,,,,,,,,"LEE == y | \ CARD ‘NS = XG-ID-025 XG-ID-026 mace — e0e — , ene ' Color Option al Color Option — XG-ID-027 XG-ID-028 EASA “ A3 (ls = . e e ‘ Color Option Color Option ud XG-ID-029 XG-ID-030 gs Or hae e@. ©0e : @ ee X Color Option ( Color Option",needs_review
XG-ID-028,ID Card Holders,46,XG-ID-028,,,,,,,,"LEE == y | \ CARD ‘NS = XG-ID-025 XG-ID-026 mace — e0e — , ene ' Color Option al Color Option — XG-ID-027 XG-ID-028 EASA “ A3 (ls = . e e ‘ Color Option Color Option ud XG-ID-029 XG-ID-030 gs Or hae e@. ©0e : @ ee X Color Option ( Color Option",needs_review
XG-ID-029,ID Card Holders,46,XG-ID-029,,,,,,,,"LEE == y | \ CARD ‘NS = XG-ID-025 XG-ID-026 mace — e0e — , ene ' Color Option al Color Option — XG-ID-027 XG-ID-028 EASA “ A3 (ls = . e e ‘ Color Option Color Option ud XG-ID-029 XG-ID-030 gs Or hae e@. ©0e : @ ee X Color Option ( Color Option",needs_review
XG-ID-030,ID Card Holders,46,XG-ID-030,,,,,,,,"LEE == y | \ CARD ‘NS = XG-ID-025 XG-ID-026 mace — e0e — , ene ' Color Option al Color Option — XG-ID-027 XG-ID-028 EASA “ A3 (ls = . e e ‘ Color Option Color Option ud XG-ID-029 XG-ID-030 gs Or hae e@. ©0e : @ ee X Color Option ( Color Option",needs_review
XG-ID-031,ID Card Holders,47,XG-ID-031,,,,,,,,yy f | D f \ XG-ID-031 XG-ID-032 SS —— ea | a eco | ) y eo d =J Color Option : dl Color Option XG-ID-033 XG-ID-034 e e y Color Option Color Option dA XG-ID-035 XG-ID-036 3 ee y YQ e @ / @ ee Color Option y Color Option,needs_review
XG-ID-032,ID Card Holders,47,XG-ID-032,,,,,,,,yy f | D f \ XG-ID-031 XG-ID-032 SS —— ea | a eco | ) y eo d =J Color Option : dl Color Option XG-ID-033 XG-ID-034 e e y Color Option Color Option dA XG-ID-035 XG-ID-036 3 ee y YQ e @ / @ ee Color Option y Color Option,needs_review
XG-ID-033,ID Card Holders,47,XG-ID-033,,,,,,,,yy f | D f \ XG-ID-031 XG-ID-032 SS —— ea | a eco | ) y eo d =J Color Option : dl Color Option XG-ID-033 XG-ID-034 e e y Color Option Color Option dA XG-ID-035 XG-ID-036 3 ee y YQ e @ / @ ee Color Option y Color Option,needs_review
XG-ID-034,ID Card Holders,47,XG-ID-034,,,,,,,,yy f | D f \ XG-ID-031 XG-ID-032 SS —— ea | a eco | ) y eo d =J Color Option : dl Color Option XG-ID-033 XG-ID-034 e e y Color Option Color Option dA XG-ID-035 XG-ID-036 3 ee y YQ e @ / @ ee Color Option y Color Option,needs_review
XG-ID-035,ID Card Holders,47,XG-ID-035,,,,,,,,yy f | D f \ XG-ID-031 XG-ID-032 SS —— ea | a eco | ) y eo d =J Color Option : dl Color Option XG-ID-033 XG-ID-034 e e y Color Option Color Option dA XG-ID-035 XG-ID-036 3 ee y YQ e @ / @ ee Color Option y Color Option,needs_review
XG-ID-036,ID Card Holders,47,XG-ID-036,,,,,,,,yy f | D f \ XG-ID-031 XG-ID-032 SS —— ea | a eco | ) y eo d =J Color Option : dl Color Option XG-ID-033 XG-ID-034 e e y Color Option Color Option dA XG-ID-035 XG-ID-036 3 ee y YQ e @ / @ ee Color Option y Color Option,needs_review
XG-ID-037,ID Card Holders,48,XG-ID-037,,,,,,,,ee y y | \ XG-ID-037 XG-ID-038 a ~~ _ pe a= Color Option ft Color Option XG-ID-039 XG-ID-040 e = = e y Color Option Color Option ud XG-ID-041 XG-ID-042 ° e ° es gee @ pB & « 8 } 6 @ \ g +. 2 % e000 L566 e @ / @ ee Color Option y Color Option,needs_review
XG-ID-038,ID Card Holders,48,XG-ID-038,,,,,,,,ee y y | \ XG-ID-037 XG-ID-038 a ~~ _ pe a= Color Option ft Color Option XG-ID-039 XG-ID-040 e = = e y Color Option Color Option ud XG-ID-041 XG-ID-042 ° e ° es gee @ pB & « 8 } 6 @ \ g +. 2 % e000 L566 e @ / @ ee Color Option y Color Option,needs_review
XG-ID-039,ID Card Holders,48,XG-ID-039,,,,,,,,ee y y | \ XG-ID-037 XG-ID-038 a ~~ _ pe a= Color Option ft Color Option XG-ID-039 XG-ID-040 e = = e y Color Option Color Option ud XG-ID-041 XG-ID-042 ° e ° es gee @ pB & « 8 } 6 @ \ g +. 2 % e000 L566 e @ / @ ee Color Option y Color Option,needs_review
XG-ID-040,ID Card Holders,48,XG-ID-040,,,,,,,,ee y y | \ XG-ID-037 XG-ID-038 a ~~ _ pe a= Color Option ft Color Option XG-ID-039 XG-ID-040 e = = e y Color Option Color Option ud XG-ID-041 XG-ID-042 ° e ° es gee @ pB & « 8 } 6 @ \ g +. 2 % e000 L566 e @ / @ ee Color Option y Color Option,needs_review
XG-ID-041,ID Card Holders,48,XG-ID-041,,,,,,,,ee y y | \ XG-ID-037 XG-ID-038 a ~~ _ pe a= Color Option ft Color Option XG-ID-039 XG-ID-040 e = = e y Color Option Color Option ud XG-ID-041 XG-ID-042 ° e ° es gee @ pB & « 8 } 6 @ \ g +. 2 % e000 L566 e @ / @ ee Color Option y Color Option,needs_review
XG-ID-042,ID Card Holders,48,XG-ID-042,,,,,,,,ee y y | \ XG-ID-037 XG-ID-038 a ~~ _ pe a= Color Option ft Color Option XG-ID-039 XG-ID-040 e = = e y Color Option Color Option ud XG-ID-041 XG-ID-042 ° e ° es gee @ pB & « 8 } 6 @ \ g +. 2 % e000 L566 e @ / @ ee Color Option y Color Option,needs_review
XG-ID-043,ID Card Holders,49,XG-ID-043,,,,,,,,ee y y | \ XG-ID-043 XG-ID-044 a © eco ‘ ~ £ | ese @ @ / Color Option _d Color Option XG-ID-045 XG-ID-046 e —— e y Color Option Color Option dj XG-ID-047 XG-ID-048 BG e 8 o @. e ee 'S / e ee Color Option y Color Option,needs_review
XG-ID-044,ID Card Holders,49,XG-ID-044,,,,,,,,ee y y | \ XG-ID-043 XG-ID-044 a © eco ‘ ~ £ | ese @ @ / Color Option _d Color Option XG-ID-045 XG-ID-046 e —— e y Color Option Color Option dj XG-ID-047 XG-ID-048 BG e 8 o @. e ee 'S / e ee Color Option y Color Option,needs_review
XG-ID-045,ID Card Holders,49,XG-ID-045,,,,,,,,ee y y | \ XG-ID-043 XG-ID-044 a © eco ‘ ~ £ | ese @ @ / Color Option _d Color Option XG-ID-045 XG-ID-046 e —— e y Color Option Color Option dj XG-ID-047 XG-ID-048 BG e 8 o @. e ee 'S / e ee Color Option y Color Option,needs_review
XG-ID-046,ID Card Holders,49,XG-ID-046,,,,,,,,ee y y | \ XG-ID-043 XG-ID-044 a © eco ‘ ~ £ | ese @ @ / Color Option _d Color Option XG-ID-045 XG-ID-046 e —— e y Color Option Color Option dj XG-ID-047 XG-ID-048 BG e 8 o @. e ee 'S / e ee Color Option y Color Option,needs_review
XG-ID-047,ID Card Holders,49,XG-ID-047,,,,,,,,ee y y | \ XG-ID-043 XG-ID-044 a © eco ‘ ~ £ | ese @ @ / Color Option _d Color Option XG-ID-045 XG-ID-046 e —— e y Color Option Color Option dj XG-ID-047 XG-ID-048 BG e 8 o @. e ee 'S / e ee Color Option y Color Option,needs_review
XG-ID-048,ID Card Holders,49,XG-ID-048,,,,,,,,ee y y | \ XG-ID-043 XG-ID-044 a © eco ‘ ~ £ | ese @ @ / Color Option _d Color Option XG-ID-045 XG-ID-046 e —— e y Color Option Color Option dj XG-ID-047 XG-ID-048 BG e 8 o @. e ee 'S / e ee Color Option y Color Option,needs_review
XG-K1,Key Chains,108,K1,,,,,,,,"Circular Shaped Keychain nd\tw Es Matt Finish Side ie} we oD a \ ve ake - N 3 [| %, . ie} 0% go aos Sloat Fintah fe) av xe \ ye Le : Item Code: XG - K1 % Material: Stainless Steel — Colours: z Branding: Engraving / Print Packing: pp Packing.",needs_review
XG-K2,Key Chains,109,K2,,,,,,,,(wou NEW ARRIVAL Rounded Edge Rectangular Ieee REA) Keychain we Order Now..!! Item Code: XG - K2 Material: Stainless Steel Colours: Branding: Engraving / Print Packing: pp Packing. S 2 UR % ag RS ee ee. oo ® Ss a O o% w °,needs_review
XG-K3,Key Chains,110,K3,,,,,,,,"' 3in1 Keychain Key Holder | Loop | Bottel Opener Order Now.) ae Item Code: XG - K3 Size: 10 cm H X 3.3 cm W, Thickness: 0.8 cms Material: Stainless Steel,Weight: 36 gms approx. IL Zz Bottle Colours: EEEIGE™) 4 7 Branding: Engraving / Print q . Packing: pp Packing. ] Ge oO { = s oi— | zs C = ‘ = Bottle Opener _ a \ | rh ‘ ee _} ia > —“~; ( — 1 =",needs_review
XG-K4,Key Chains,111,K4,,,,,,,,House Shaped Keychain Order Now..!!..§$ ———-——_-— P ss e cs \ An = i ae \ 4 yy | \ vee \ \ “ 08 \ \\ 3 Ttem Code : K4 \ > i Material : Metal \ Color : Metalic Black a \ a j realty = Laser / Screen | uy —_ \ \ ‘ a ya ni \ =p,needs_review
XG-K5,Key Chains,112,K5,,,,,,,,"a Ring Keychain ‘Order NOW: Sipe cca eres q> Logo Here < & % q °° ~ Item Code: XG - K5 Material: Stainless Steel, Colours: Black (JRE) //BIUe) Branding: Engraving / Print Packing: pp Packing.",needs_review
XG-K6,Key Chains,113,K6,,,,,,,,"oom), NEW ARRIVAL ~ Ring Keychain We Order Now..!! I E 2 ’ , | (5 Ss is _—— Na ¥ i\ f pe NN ; Item Code: XG - K6 = Material: Stainless Steel, ° Colours: | Black |Brown| j See ~~ Branding: Engraving / Print ¢ & Packing: pp Packing. Loop for § a? Hanging ‘ -",needs_review
XG-K7,Key Chains,114,K7,,,,,,,,"Koow)\\ NEW ARRIVAL =2 in 1 Keychain a PF orderNow.y ___Key Holder! Loop : Logo ) # o— © PG oe ioe Item Code: XG - K7 ear” Material: Stainless Steel, fae Colours: Black Brown as P ; Branding: Engraving / Print Back side View Packing: pp Packing.",needs_review
XG-K8,Key Chains,115,K8,,,,,,,,"(rou Ring Keychain wy ORGET INO Well a ee { Item Code : K8 | A Material : Metal \ G Color : Blue & Red - \\ Branding : Laser / Screen / uv NS ¥] Packing : one pe poly pack ~~ Crtn packing : 1000 pe Back Side view Az (inner 100’pc box) 7, ~ | f \ | (X wa _ - } Db iogo | = | ! Here } | , I ] Al q Al",needs_review
XG-K9,Key Chains,116,K9,,,,,,,,"(avowea) NEW ARRIVAL Round Revolving \_ Tder Now. Dual Side Keychain ltem Code : K9 Material : Metal Branding : Laser / Screen / uv Packing : one pe poly pack a Crtn packing : 500 pe (inner 50’pe box) 7 SS Back Side view eS a, > \ y \",needs_review
XG-K10,Key Chains,117,K10,,,,,,,,(muoaea)) NEW ARRIVAL visel Shape Keychain YA ( J ” Y \ Item Code : K10 ( Le Material : Metal § Color: Metalic Black . Branding : Laser / Screen / uv Packing : one pe poly pack Crtn packing : 500 pe . (inner 50’pc box) yo } Ae 1) i,needs_review
XG-K13,Key Chains,120,K13,,,,,,,,N ~ Keychain we po Key Holder | Loop  : Order Now..!!|_ Item Code: XG - K13 ~ Material: Stainless Steel \ Colours: BEWEam \ Branding: Engraving / Print \ Packing: pp Packing.  oe ”  Or rs rs ‘,needs_review
XG-K14,Key Chains,121,K14,,,,,,,,(mupara)) NEW ARRIVAL Flat Shaped Keychain we Order Now..! ‘N Back Side view  Item Code : K14  Material : Metal  Color : Metalic Black  Branding : Laser / Sereen / uv  Packing : one pe poly pack  Crtn packing : 500 pe (inner 50’pe box),needs_review
XG-K15,Key Chains,122,K15,,,,,,,,Wooden Keychain ay Order NOW: ||Miaeeoe ft Ttem Code : K15 Material : Wooden Color Branding : Laser / Screen / uv Packing : one pe poly pack Crtn packing : 200 pe poly pack,needs_review
XG-K16,Key Chains,123,K16,,,,,,,,Wooden Keychain © CTO W) | Mme Item Code : K16 Material : Wooden fer) Wood Color Branding : Laser / Screen / uv Packing : one pe poly pack Crtn packing : 200 pe poly pack < <o . he 2 2 f 3 . * — ~ @ <¢ 2 y. — é “ ad ne + « oe ey @ ec :,needs_review
XG-K17,Key Chains,124,K17,,,,,,,,"Wr Aaa SS ee @ vss), NEW ARRIVAL Mi revacel Keychain wy occ Now.  CY y{) 1, A ea , A il —— | - dean y Ch — Item Code : K17  . w Material : Half Pu & Half Metal Branding : Laser / Screen / uv Packing : one pe poly pack Crtn packing : 200 pe poly pack",needs_review
XG-K18,Key Chains,125,K18,,,,,,,,"(mvonen) NEW ARRIVAL Baloon Keychain eZ, Order NOW..1 === see eee a ee ) a) eo \ \ =. \ ‘a ee Item Code : K18 x Material : Metal Color: Giza] & Orange  Branding : Laser / Screen / uv Packing : one pe poly pack Crtn packing : 200 pe poly pack",needs_review
XG-K19,Key Chains,126,K19,,,,,,,,NEW ARRIVAL Wooden Keychain Order Now..!! Item Code : K19 Material : Wooden Color Branding : Laser / Screen / uv Packing : one pe poly pack Crtn packing : 200 pe poly pack,needs_review
XG-K20,Key Chains,127,K20,,,,,,,,"(om) Wooden Bamboo Keychain Pe va  Bs Ke  ww  Product code : K-20  Material : Bamboo With Stainless Steel  Color : Natural Bamboo  Branding Possible: Uv Print , Laser & Screen NEW ARRIVAL",needs_review
XG-K21,Key Chains,128,K21,,,,,,,,"aan (von Wooden Bamboo Keychain ea NI — “ a Product code : K-21 i | Ae xe y/ ” Material : Bamboo With Stainless Steel as A Color : Natural Bamboo ae Branding Possible: Uv Print , Laser & Screen See ee i) GO —— es 4 — ~ =",needs_review
XG-K23,Key Chains,130,K23,,,,,,,,"(om) Wooden Bamboo Keychain yom y Product code : K-23 . Material : Bamboo With Steel With Bottle Opener Color : Natural Bamboo Branding Possible: Uv Print , Laser & Screen Me",needs_review
XG-K24,Key Chains,131,K24,,,,,,,,"(om) Wooden Bamboo Keychain comm A * ae \ aa x aN Product code : K-24 aN Pa ‘. Pa Material : Bamboo With Steel Sh AS a A Color : Natural Bamboo ne 4 x Branding Possible: Uv Print , Laser & Screen parr th",needs_review
XG-K25,Key Chains,132,K25,,,,,,,,"Pu Leather Keychain . Bnew gt Product code : K-25 Material : Pu Leather With Metal Color : Blue Black Red And Grey Branding Possible: Uv Print , Laser & Screen “ih ty,",needs_review
XG-K26,Key Chains,133,K26,,,,,,,,"Keychain | 411 — - ARRIVAL et So ff | Product code : K-26 1 Material: Metal , Color: — Branding Possible: Uv Print , Laser & Screen Z _ SF - a >",needs_review
XG-K27,Key Chains,134,K27,,,,,,,,"Pu Leather Keychain Bnew gt ARRIVAL oe) ——— 4 Product code : K-27 a Material : Dual Metal Ring With Pu Attachments ( / Color : Black SA Branding Possible: Uv Print , Laser & Screen | \/",needs_review
XG-MG-001,Mugs,17,XG-MG-001,,,,,,,,EE y yo i \ XG-MG-001 XG-MG-002 @ @o Color Option a Color Option XG-MG-003 XG-MG-004 eo 7 7 Color Option Color Option a XG-MG-005 XG-MG-006 Product code : XG-MO5: Product code : XG-M06 = e y Vin Color Option yr Color Option,needs_review
XG-MG-002,Mugs,17,XG-MG-002,,,,,,,,EE y yo i \ XG-MG-001 XG-MG-002 @ @o Color Option a Color Option XG-MG-003 XG-MG-004 eo 7 7 Color Option Color Option a XG-MG-005 XG-MG-006 Product code : XG-MO5: Product code : XG-M06 = e y Vin Color Option yr Color Option,needs_review
XG-MG-003,Mugs,17,XG-MG-003,,,,,,,,EE y yo i \ XG-MG-001 XG-MG-002 @ @o Color Option a Color Option XG-MG-003 XG-MG-004 eo 7 7 Color Option Color Option a XG-MG-005 XG-MG-006 Product code : XG-MO5: Product code : XG-M06 = e y Vin Color Option yr Color Option,needs_review
XG-MG-004,Mugs,17,XG-MG-004,,,,,,,,EE y yo i \ XG-MG-001 XG-MG-002 @ @o Color Option a Color Option XG-MG-003 XG-MG-004 eo 7 7 Color Option Color Option a XG-MG-005 XG-MG-006 Product code : XG-MO5: Product code : XG-M06 = e y Vin Color Option yr Color Option,needs_review
XG-MG-005,Mugs,17,XG-MG-005,,,,,,,,EE y yo i \ XG-MG-001 XG-MG-002 @ @o Color Option a Color Option XG-MG-003 XG-MG-004 eo 7 7 Color Option Color Option a XG-MG-005 XG-MG-006 Product code : XG-MO5: Product code : XG-M06 = e y Vin Color Option yr Color Option,needs_review
XG-MG-006,Mugs,17,XG-MG-006,,,,,,,,EE y yo i \ XG-MG-001 XG-MG-002 @ @o Color Option a Color Option XG-MG-003 XG-MG-004 eo 7 7 Color Option Color Option a XG-MG-005 XG-MG-006 Product code : XG-MO5: Product code : XG-M06 = e y Vin Color Option yr Color Option,needs_review
XG-MG-007,Mugs,18,XG-MG-007,,,,,,,,yy  i  { XG-MG-007 XG-MG-008 Color Option ail Color Option XG-MG-009 XG-MG-010 ee @ y Color Option Color Option tt XG-MG-011 XG-MG-012 ee y ee Color Option y Color Option,needs_review
XG-MG-008,Mugs,18,XG-MG-008,,,,,,,,yy  i  { XG-MG-007 XG-MG-008 Color Option ail Color Option XG-MG-009 XG-MG-010 ee @ y Color Option Color Option tt XG-MG-011 XG-MG-012 ee y ee Color Option y Color Option,needs_review
XG-MG-009,Mugs,18,XG-MG-009,,,,,,,,yy  i  { XG-MG-007 XG-MG-008 Color Option ail Color Option XG-MG-009 XG-MG-010 ee @ y Color Option Color Option tt XG-MG-011 XG-MG-012 ee y ee Color Option y Color Option,needs_review
XG-MG-010,Mugs,18,XG-MG-010,,,,,,,,yy  i  { XG-MG-007 XG-MG-008 Color Option ail Color Option XG-MG-009 XG-MG-010 ee @ y Color Option Color Option tt XG-MG-011 XG-MG-012 ee y ee Color Option y Color Option,needs_review
XG-MG-011,Mugs,18,XG-MG-011,,,,,,,,yy  i  { XG-MG-007 XG-MG-008 Color Option ail Color Option XG-MG-009 XG-MG-010 ee @ y Color Option Color Option tt XG-MG-011 XG-MG-012 ee y ee Color Option y Color Option,needs_review
XG-MG-012,Mugs,18,XG-MG-012,,,,,,,,yy  i  { XG-MG-007 XG-MG-008 Color Option ail Color Option XG-MG-009 XG-MG-010 ee @ y Color Option Color Option tt XG-MG-011 XG-MG-012 ee y ee Color Option y Color Option,needs_review
XG-MG-013,Mugs,19,XG-MG-013,,,,,,,,"- yy f f { \ XG-MG-013 XG-MG-014 : ece j e Color Option ail Color Option XG-MG-015 XG-MG-016 _ : = Color : MATT BLACK , Blue & white. ay SHIRE anal sn darkbhue , e e020 y Color Option Color Option tt XG-MG-017 XG-MG-018 —E—_— eo — ££ @@ = Color Option At Color Option",needs_review
XG-MG-014,Mugs,19,XG-MG-014,,,,,,,,"- yy f f { \ XG-MG-013 XG-MG-014 : ece j e Color Option ail Color Option XG-MG-015 XG-MG-016 _ : = Color : MATT BLACK , Blue & white. ay SHIRE anal sn darkbhue , e e020 y Color Option Color Option tt XG-MG-017 XG-MG-018 —E—_— eo — ££ @@ = Color Option At Color Option",needs_review
XG-MG-015,Mugs,19,XG-MG-015,,,,,,,,"- yy f f { \ XG-MG-013 XG-MG-014 : ece j e Color Option ail Color Option XG-MG-015 XG-MG-016 _ : = Color : MATT BLACK , Blue & white. ay SHIRE anal sn darkbhue , e e020 y Color Option Color Option tt XG-MG-017 XG-MG-018 —E—_— eo — ££ @@ = Color Option At Color Option",needs_review
XG-MG-016,Mugs,19,XG-MG-016,,,,,,,,"- yy f f { \ XG-MG-013 XG-MG-014 : ece j e Color Option ail Color Option XG-MG-015 XG-MG-016 _ : = Color : MATT BLACK , Blue & white. ay SHIRE anal sn darkbhue , e e020 y Color Option Color Option tt XG-MG-017 XG-MG-018 —E—_— eo — ££ @@ = Color Option At Color Option",needs_review
XG-MG-017,Mugs,19,XG-MG-017,,,,,,,,"13 XG-MG-014 : ece j e Color Option ail Color Option XG-MG-015 XG-MG-016 _ : = Color : MATT BLACK , Blue & white. ay SHIRE anal sn darkbhue , e e020 y Color Option Color Option tt XG-MG-017 XG-MG-018 —E—_— eo — ££ @@ = Color Option At Color Option",needs_review
XG-MG-018,Mugs,19,XG-MG-018,,,,,,,,"14 : ece j e Color Option ail Color Option XG-MG-015 XG-MG-016 _ : = Color : MATT BLACK , Blue & white. ay SHIRE anal sn darkbhue , e e020 y Color Option Color Option tt XG-MG-017 XG-MG-018 —E—_— eo — ££ @@ = Color Option At Color Option",needs_review
