code,category,name,description,material,capacity,colors,price_inr,source_page,source_code,image_region,raw_excerpt,data_status
XG-MP-007,Pens,METAL BALL PEN,"Product code : XG-MP-7
ENGRAVING & printing possible
Style type : twist",Metal,,Blk,,34,XG-MP-007,top-left,y y/ & { \ XG-MP-007 XG-EL-008 Color Option tt Color Option XG-MP-009 XG-MP-010 pp ee / eo / y Color Option Color Option y XG-MP-011 XG-MP-012 . ee / eco 6 / Color Option it Color Option,VERIFIED_FROM_CATALOGUE
XG-MP-009,Pens,METAL BALL PEN,"Product code : XG-MP-9
ENGRAVING & printing possible
Style type : twist",Metal,,"Blk;orange;blue;red",,34,XG-MP-009,middle-left,y y/ & { \ XG-MP-007 XG-EL-008 Color Option tt Color Option XG-MP-009 XG-MP-010 pp ee / eo / y Color Option Color Option y XG-MP-011 XG-MP-012 . ee / eco 6 / Color Option it Color Option,VERIFIED_FROM_CATALOGUE
XG-MP-010,Pens,METAL BALL PEN,"Product code : XG-MP-10
ENGRAVING & printing possible
Style type : click",Metal,,"Blk;blue;white;red;grey",,34,XG-MP-010,middle-right,y y/ & { \ XG-MP-007 XG-EL-008 Color Option tt Color Option XG-MP-009 XG-MP-010 pp ee / eo / y Color Option Color Option y XG-MP-011 XG-MP-012 . ee / eco 6 / Color Option it Color Option,VERIFIED_FROM_CATALOGUE
XG-MP-011,Pens,METAL BALL PEN,"Product code : XG-MP-11
ENGRAVING & printing possible
Style type : click",Metal,,"Blk;blue;red",,34,XG-MP-011,bottom-left,y y/ & { \ XG-MP-007 XG-EL-008 Color Option tt Color Option XG-MP-009 XG-MP-010 pp ee / eo / y Color Option Color Option y XG-MP-011 XG-MP-012 . ee / eco 6 / Color Option it Color Option,VERIFIED_FROM_CATALOGUE
XG-MP-012,Pens,METAL BALL PEN,"Product code : XG-MP-12
ENGRAVING & printing possible
Style type : twist",Metal,,Blk with silver clip,,34,XG-MP-012,bottom-right,y y/ & { \ XG-MP-007 XG-EL-008 Color Option tt Color Option XG-MP-009 XG-MP-010 pp ee / eo / y Color Option Color Option y XG-MP-011 XG-MP-012 . ee / eco 6 / Color Option it Color Option,VERIFIED_FROM_CATALOGUE
XG-MP-013,Pens,METAL BALL PEN,"Product code : XG-MP-13,METAL BALL PEN,ENGRAVING & printing possible,Style type : CLICK,Color. Blk-grey Blue red orange green",Metal,,"Blk;grey;Blue;red;orange;green",,35,XG-MP-013,middle-left,y y/ &  '  i XG-MP-013 XG-EL-014 Color Option dt Color Option XG-MP-015 se XG-MP-016 eo / e uv y Color Option Color Option y XG-MP-017 XG-MP-018 Product code : XG-MP-17 ‘Product code : XG-MP-18- > e / i Color Option it Color Option,VERIFIED_FROM_CATALOGUE
XG-MP-015,Pens,METAL BALL PEN,"Product code : XG-MP-15,METAL BALL PEN,ENGRAVING & printing possible,Style type : twist,Color. Blk blue white & red",Metal,,"Blk;blue;white;red",,35,XG-MP-015,bottom-left,y y/ &  '  i XG-MP-013 XG-EL-014 Color Option dt Color Option XG-MP-015 se XG-MP-016 eo / e uv y Color Option Color Option y XG-MP-017 XG-MP-018 Product code : XG-MP-17 ‘Product code : XG-MP-18- > e / i Color Option it Color Option,VERIFIED_FROM_CATALOGUE
XG-MP-016,Pens,Premium Roller pen,"Product code : XG-MP-16,Premium Roller pen,ENGRAVING & printing possible,Style type : cap,Color. Blk with gold clip",Metal,,Blk,,35,XG-MP-016,middle-right,y y/ &  '  i XG-MP-013 XG-EL-014 Color Option dt Color Option XG-MP-015 se XG-MP-016 eo / e uv y Color Option Color Option y XG-MP-017 XG-MP-018 Product code : XG-MP-17 ‘Product code : XG-MP-18- > e / i Color Option it Color Option,VERIFIED_FROM_CATALOGUE
XG-MP-017,Pens,Premium ball pen,"Product code : XG-MP-17,Premium ball pen,Magnet closing pen,ENGRAVING & printing possible,Style type : cap,Color. Blk",Metal,,Blk,,35,XG-MP-017,bottom-left,y y/ &  '  i XG-MP-013 XG-EL-014 Color Option dt Color Option XG-MP-015 se XG-MP-016 eo / e uv y Color Option Color Option y XG-MP-017 XG-MP-018 Product code : XG-MP-17 ‘Product code : XG-MP-18- > e / i Color Option it Color Option,VERIFIED_FROM_CATALOGUE
XG-MP-018,Pens,PREMIUM ROLLER PEN,"Product code : XG-MP-18,PREMIUM ROLLER PEN,ENGRAVING & printing possible,Style type : CAP,Color. WHITE GOLD SILVER",Metal,,"WHITE;GOLD;SILVER",,35,XG-MP-018,bottom-right,y y/ &  '  i XG-MP-013 XG-EL-014 Color Option dt Color Option XG-MP-015 se XG-MP-016 eo / e uv y Color Option Color Option y XG-MP-017 XG-MP-018 Product code : XG-MP-17 ‘Product code : XG-MP-18- > e / i Color Option it Color Option,VERIFIED_FROM_CATALOGUE
XG-MP-019,Pens,METAL BALL PEN,"Product code : XG-MP-19
METAL BALL PEN
ENGRAVING & printing possible
Style type : CLICK
Color : Blk-grey Blue red orange green",Metal,,"Blk;grey;Blue;red;orange;green",,36,XG-MP-019,middle-left,‘muo#ra’ = PENS XG-MP-019 XG-MP-020 ' | eoccce e Color Option Color Option XG-MP-021 s 5-MP-21 y UJ Color Option.,VERIFIED_FROM_CATALOGUE
XG-MP-020,Pens,METAL BALL PEN,"Product code : XG-MP-20
METAL BALL PEN
ENGRAVING & printing possible
Style type : twist
Color : Blk",Metal,,Blk,,36,XG-MP-020,middle-right,‘muo#ra’ = PENS XG-MP-019 XG-MP-020 ' | eoccce e Color Option Color Option XG-MP-021 s 5-MP-21 y UJ Color Option.,VERIFIED_FROM_CATALOGUE
XG-MP-021,Pens,BAMBOO BALL PEN,"Product code : XG-MP-21
BAMBOO BALL PEN
ENGRAVING & printing possible
Style type : CLICK
Color : NATURAL BAMBOO",Bamboo,,NATURAL BAMBOO,,36,XG-MP-021,bottom-left,‘muo#ra’ = PENS XG-MP-019 XG-MP-020 ' | eoccce e Color Option Color Option XG-MP-021 s 5-MP-21 y UJ Color Option.,VERIFIED_FROM_CATALOGUE
XG-BT-001,Water Bottles,,,steel,750 ml,"silver;Black;blue;red",,3,XG-BT-001,top-left,"lie  |  |  \  \ XG-BT-001 XG-BT-002 } | “= ai / oe A Color Option yy Color Option XG-BT-003 4 XG-BT-004 = | sce i Color Option = Color Option """" XG-BT-005 XG-BT-006  code: X6-005 of Product code :XG-006 e e & y e@ ee % Color Option aa Color Option",VERIFIED_FROM_CATALOGUE
XG-BT-002,Water Bottles,,,stainless steel,750 ml,"BLACK;WHITE;SILVER;RED;BLUE",,3,XG-BT-002,top-right,"lie  |  |  \  \ XG-BT-001 XG-BT-002 } | “= ai / oe A Color Option yy Color Option XG-BT-003 4 XG-BT-004 = | sce i Color Option = Color Option """" XG-BT-005 XG-BT-006  code: X6-005 of Product code :XG-006 e e & y e@ ee % Color Option aa Color Option",VERIFIED_FROM_CATALOGUE
XG-BT-003,Water Bottles,,,ALUMINIUM,750 ml,"Black;white;red;gray",,3,XG-BT-003,middle-left,"lie  |  |  \  \ XG-BT-001 XG-BT-002 } | “= ai / oe A Color Option yy Color Option XG-BT-003 4 XG-BT-004 = | sce i Color Option = Color Option """" XG-BT-005 XG-BT-006  code: X6-005 of Product code :XG-006 e e & y e@ ee % Color Option aa Color Option",VERIFIED_FROM_CATALOGUE
XG-BT-004,Water Bottles,,,ALUMINIUM,750 ml,"BLUE;RED;BLACK",,3,XG-BT-004,middle-right,"lie  |  |  \  \ XG-BT-001 XG-BT-002 } | “= ai / oe A Color Option yy Color Option XG-BT-003 4 XG-BT-004 = | sce i Color Option = Color Option """" XG-BT-005 XG-BT-006  code: X6-005 of Product code :XG-006 e e & y e@ ee % Color Option aa Color Option",VERIFIED_FROM_CATALOGUE
XG-BT-005,Water Bottles,,,Aluminium metal bottle,750 ml,"BLUE;RED;BLACK;SILVER & WHITE",,3,XG-BT-005,bottom-left,"lie  |  |  \  \ XG-BT-001 XG-BT-002 } | “= ai / oe A Color Option yy Color Option XG-BT-003 4 XG-BT-004 = | sce i Color Option = Color Option """" XG-BT-005 XG-BT-006  code: X6-005 of Product code :XG-006 e e & y e@ ee % Color Option aa Color Option",VERIFIED_FROM_CATALOGUE
XG-BT-006,Water Bottles,,,ALUMINIUM METAL BOTTLE,750 ml,"MATT BLACK;WHITE;BLUE & RED",,3,XG-BT-006,bottom-right,"lie  |  |  \  \ XG-BT-001 XG-BT-002 } | “= ai / oe A Color Option yy Color Option XG-BT-003 4 XG-BT-004 = | sce i Color Option = Color Option """" XG-BT-005 XG-BT-006  code: X6-005 of Product code :XG-006 e e & y e@ ee % Color Option aa Color Option",VERIFIED_FROM_CATALOGUE
XG-BT-007,Water Bottles,,,STAINLESS STEEL,1000 ml,SILVER,,4,XG-BT-007,middle-left,"y  |  |  |  \  i XG-BT-007 He XG-BT-008 P  SLED YL eo :  Color Option SAS 4 Color Option a XG-BT-009 P XG-BT-010 3 Color Option = Color Option. """" XG-BT-011 uy XG-BT-012 e & fe S Color Option y Color Option",VERIFIED_FROM_CATALOGUE
XG-BT-008,Water Bottles,,,ALUMINIUM METAL BOTTLE with silicon cap,750 ml,"BLACK WITH LID BLUE;ORANGE;RED;WHITE",,4,XG-BT-008,middle-right,"y  |  |  |  \  i XG-BT-007 He XG-BT-008 P  SLED YL eo :  Color Option SAS 4 Color Option a XG-BT-009 P XG-BT-010 3 Color Option = Color Option. """" XG-BT-011 uy XG-BT-012 e & fe S Color Option y Color Option",VERIFIED_FROM_CATALOGUE
XG-BT-009,Water Bottles,,,HIGH GRADE STAINLESS STEEL BOTTLE,750 ml,"BLACK;RED;BLUE;SILVER;WHITE",,4,XG-BT-009,bottom-left,"y  |  |  |  \  i XG-BT-007 He XG-BT-008 P  SLED YL eo :  Color Option SAS 4 Color Option a XG-BT-009 P XG-BT-010 3 Color Option = Color Option. """" XG-BT-011 uy XG-BT-012 e & fe S Color Option y Color Option",VERIFIED_FROM_CATALOGUE
XG-BT-010,Water Bottles,,,stainless steel bottle with handle,750 ml,"MATT BLACK;WHITE",,4,XG-BT-010,bottom-center,"y  |  |  |  \  i XG-BT-007 He XG-BT-008 P  SLED YL eo :  Color Option SAS 4 Color Option a XG-BT-009 P XG-BT-010 3 Color Option = Color Option. """" XG-BT-011 uy XG-BT-012 e & fe S Color Option y Color Option",VERIFIED_FROM_CATALOGUE
XG-BT-011,Water Bottles,,,high grade stainless steel,750ml,"MATT BLACK;WHITE",,4,XG-BT-011,bottom-left,"y  |  |  |  \  i XG-BT-007 He XG-BT-008 P  SLED YL eo :  Color Option SAS 4 Color Option a XG-BT-009 P XG-BT-010 3 Color Option = Color Option. """" XG-BT-011 uy XG-BT-012 e & fe S Color Option y Color Option",VERIFIED_FROM_CATALOGUE
XG-BT-012,Water Bottles,,,HIGH GRADE STEEL BOTTLE,750 ml,"MATT BLACK;WHITE",,4,XG-BT-012,bottom-right,"y  |  |  |  \  i XG-BT-007 He XG-BT-008 P  SLED YL eo :  Color Option SAS 4 Color Option a XG-BT-009 P XG-BT-010 3 Color Option = Color Option. """" XG-BT-011 uy XG-BT-012 e & fe S Color Option y Color Option",VERIFIED_FROM_CATALOGUE
XG-BT-013,Water Bottles,,,High Quality stainless steel with string,750 ml,"RED;BLUE;BLACK",,5,XG-BT-013,top-left,le  |  |  |  \  i XG-BT-013 XG-BT-014 Color Option P /f Color Option XG-BT-015 : XG-BT-016 = Gl 2S / Color Option = Color Option y XG-BT-017 i} XG-BT-018 Product code : XG-O17 > Product code : 6-018 Color Option i 4 Color Option,VERIFIED_FROM_CATALOGUE
XG-BT-014,Water Bottles,,,High quality stainless steel,750 ml,"MATT - BLACK;RED;BLUE",,5,XG-BT-014,top-right,le  |  |  |  \  i XG-BT-013 XG-BT-014 Color Option P /f Color Option XG-BT-015 : XG-BT-016 = Gl 2S / Color Option = Color Option y XG-BT-017 i} XG-BT-018 Product code : XG-O17 > Product code : 6-018 Color Option i 4 Color Option,VERIFIED_FROM_CATALOGUE
XG-BT-015,Water Bottles,,,High quality stainless steel,750 ml,"MATT - BLACK;RED;BLUE",,5,XG-BT-015,middle-left,le  |  |  |  \  i XG-BT-013 XG-BT-014 Color Option P /f Color Option XG-BT-015 : XG-BT-016 = Gl 2S / Color Option = Color Option y XG-BT-017 i} XG-BT-018 Product code : XG-O17 > Product code : 6-018 Color Option i 4 Color Option,VERIFIED_FROM_CATALOGUE
XG-BT-016,Water Bottles,,,High quality stainless steel,900 ml,"WHITE;BLACK",,5,XG-BT-016,middle-right,le  |  |  |  \  i XG-BT-013 XG-BT-014 Color Option P /f Color Option XG-BT-015 : XG-BT-016 = Gl 2S / Color Option = Color Option y XG-BT-017 i} XG-BT-018 Product code : XG-O17 > Product code : 6-018 Color Option i 4 Color Option,VERIFIED_FROM_CATALOGUE
XG-BT-017,Water Bottles,,,HIGH GRADE STEEL WATER BOTTLE,1000 ml,SILVER,,5,XG-BT-017,bottom-left,le  |  |  |  \  i XG-BT-013 XG-BT-014 Color Option P /f Color Option XG-BT-015 : XG-BT-016 = Gl 2S / Color Option = Color Option y XG-BT-017 i} XG-BT-018 Product code : XG-O17 > Product code : 6-018 Color Option i 4 Color Option,VERIFIED_FROM_CATALOGUE
XG-BT-018,Water Bottles,,,HIGH GRADE STEEL BOTTLE,750 ml,"MATT BLACK;WHITE",,5,XG-BT-018,bottom-right,le  |  |  |  \  i XG-BT-013 XG-BT-014 Color Option P /f Color Option XG-BT-015 : XG-BT-016 = Gl 2S / Color Option = Color Option y XG-BT-017 i} XG-BT-018 Product code : XG-O17 > Product code : 6-018 Color Option i 4 Color Option,VERIFIED_FROM_CATALOGUE
XG-BT-019,Water Bottles,,Break proof & leak proof,High quality stainless steel,750 ml.,"MATT - BLACK;RED;BLUE",,6,XG-BT-019,middle-left,|  |  |  i XG-BT-019 XG-BT-020 sain Color Option y Color Option XG-BT-021 XG-BT-022  J \  @o0 S e ( y Color Option _ Color Option e y XG-BT-023 XG-BT-024 I Color Option < Color Option ~—,VERIFIED_FROM_CATALOGUE
XG-BT-020,Water Bottles,,Break proof & leak proof,High quality stainless steel with bamboo lid,750 ml,"MATT BLACK;WHITE",,6,XG-BT-020,middle-right,|  |  |  i XG-BT-019 XG-BT-020 sain Color Option y Color Option XG-BT-021 XG-BT-022  J \  @o0 S e ( y Color Option _ Color Option e y XG-BT-023 XG-BT-024 I Color Option < Color Option ~—,VERIFIED_FROM_CATALOGUE
XG-BT-021,Water Bottles,,,,,,,6,XG-BT-021,bottom-left,|  |  |  i XG-BT-019 XG-BT-020 sain Color Option y Color Option XG-BT-021 XG-BT-022  J \  @o0 S e ( y Color Option _ Color Option e y XG-BT-023 XG-BT-024 I Color Option < Color Option ~—,VERIFIED_FROM_CATALOGUE
XG-BT-022,Water Bottles,,,stainless steel,1000 ml,matt black,,6,XG-BT-022,bottom-right,|  |  |  i XG-BT-019 XG-BT-020 sain Color Option y Color Option XG-BT-021 XG-BT-022  J \  @o0 S e ( y Color Option _ Color Option e y XG-BT-023 XG-BT-024 I Color Option < Color Option ~—,VERIFIED_FROM_CATALOGUE
XG-BT-023,Water Bottles,,,HIGH GRADE STEEL WATER BOTTLE,,SILVER,,6,XG-BT-023,bottom-left,|  |  |  i XG-BT-019 XG-BT-020 sain Color Option y Color Option XG-BT-021 XG-BT-022  J \  @o0 S e ( y Color Option _ Color Option e y XG-BT-023 XG-BT-024 I Color Option < Color Option ~—,VERIFIED_FROM_CATALOGUE
XG-BT-024,Water Bottles,,,stainless steel,1000 ml,SILVER,,6,XG-BT-024,bottom-right,|  |  |  i XG-BT-019 XG-BT-020 sain Color Option y Color Option XG-BT-021 XG-BT-022  J \  @o0 S e ( y Color Option _ Color Option e y XG-BT-023 XG-BT-024 I Color Option < Color Option ~—,VERIFIED_FROM_CATALOGUE
XG-BT-031,Water Bottles,,,Vacuum hot & cold,500 ml,"White;Black",,7,XG-BT-031,middle-left,le  |  |  |  \ XG-BT-031 7 XG-BT-032 Bi Color Option y Color Option —_— XG-BT-033 i XG-BT-034 ‘ft  coo & e y Color Option Color Option = « XG-BT-035 XG-BT-036 : Product code: X6-035 black oduct code: xO-036 iS | J an. Ss / ee i  Color Option y Color Option,VERIFIED_FROM_CATALOGUE
XG-BT-032,Water Bottles,,,VACUUM HOT & COLD,500 ml,"WHITE;BLUE;BLACK",,7,XG-BT-032,middle-right,le  |  |  |  \ XG-BT-031 7 XG-BT-032 Bi Color Option y Color Option —_— XG-BT-033 i XG-BT-034 ‘ft  coo & e y Color Option Color Option = « XG-BT-035 XG-BT-036 : Product code: X6-035 black oduct code: xO-036 iS | J an. Ss / ee i  Color Option y Color Option,VERIFIED_FROM_CATALOGUE
XG-BT-033,Water Bottles,,,Vacuum hot & cold,750 ml,"GREY;WHITE;BLACK;WINE",,7,XG-BT-033,middle-left,le  |  |  |  \ XG-BT-031 7 XG-BT-032 Bi Color Option y Color Option —_— XG-BT-033 i XG-BT-034 ‘ft  coo & e y Color Option Color Option = « XG-BT-035 XG-BT-036 : Product code: X6-035 black oduct code: xO-036 iS | J an. Ss / ee i  Color Option y Color Option,VERIFIED_FROM_CATALOGUE
XG-BT-034,Water Bottles,,,304 vaccum bottle,500 ml,"MATT BLACK;WHITE",,7,XG-BT-034,middle-right,le  |  |  |  \ XG-BT-031 7 XG-BT-032 Bi Color Option y Color Option —_— XG-BT-033 i XG-BT-034 ‘ft  coo & e y Color Option Color Option = « XG-BT-035 XG-BT-036 : Product code: X6-035 black oduct code: xO-036 iS | J an. Ss / ee i  Color Option y Color Option,VERIFIED_FROM_CATALOGUE
XG-BT-035,Water Bottles,,,vacuum Hot & cold,750 ml,"BLACK;WHITE",,7,XG-BT-035,bottom-left,le  |  |  |  \ XG-BT-031 7 XG-BT-032 Bi Color Option y Color Option —_— XG-BT-033 i XG-BT-034 ‘ft  coo & e y Color Option Color Option = « XG-BT-035 XG-BT-036 : Product code: X6-035 black oduct code: xO-036 iS | J an. Ss / ee i  Color Option y Color Option,VERIFIED_FROM_CATALOGUE
XG-BT-036,Water Bottles,,,304 Vaccum insulated mug with locking cap,500 Appx,"MATT BLACK;white",,7,XG-BT-036,bottom-right,le  |  |  |  \ XG-BT-031 7 XG-BT-032 Bi Color Option y Color Option —_— XG-BT-033 i XG-BT-034 ‘ft  coo & e y Color Option Color Option = « XG-BT-035 XG-BT-036 : Product code: X6-035 black oduct code: xO-036 iS | J an. Ss / ee i  Color Option y Color Option,VERIFIED_FROM_CATALOGUE
XG-BT-037,Water Bottles,,,304. Vaccum insulated mug with handle,500 Appx,"MATT BLACK;WHITE",,8,XG-BT-037,bottom-left,"’  |  (  \  i XG-BT-037 XG-BT-038 ‘Material : 304. Vaccum insulated 3 Material : 304. Vaccum insulated woter  ; ‘ ™  Color Option = y Color Option e — XG-BT-039 XG-BT-040 I) a )= y Color Option Color Option y XG-BT-041 f| XG-BT-042 Color Option. y Color Option",VERIFIED_FROM_CATALOGUE
XG-BT-038,Water Bottles,,,304. Vaccum insulated water bottles with stainless steel cup with lid,500 Appx,"MATT BLACK;SILVER",,8,XG-BT-038,bottom-center,"’  |  (  \  i XG-BT-037 XG-BT-038 ‘Material : 304. Vaccum insulated 3 Material : 304. Vaccum insulated woter  ; ‘ ™  Color Option = y Color Option e — XG-BT-039 XG-BT-040 I) a )= y Color Option Color Option y XG-BT-041 f| XG-BT-042 Color Option. y Color Option",VERIFIED_FROM_CATALOGUE
XG-BT-039,Water Bottles,,,304. Vaccum insulated mug with locking cap,500 Appx,"MATT BLACK;WHITE",,8,XG-BT-039,bottom-left,"’  |  (  \  i XG-BT-037 XG-BT-038 ‘Material : 304. Vaccum insulated 3 Material : 304. Vaccum insulated woter  ; ‘ ™  Color Option = y Color Option e — XG-BT-039 XG-BT-040 I) a )= y Color Option Color Option y XG-BT-041 f| XG-BT-042 Color Option. y Color Option",VERIFIED_FROM_CATALOGUE
XG-BT-040,Water Bottles,,,304. Vaccum insulated mug with silicon strap to easily handling,400 Appx,"MATT BLACK;WHITE",,8,XG-BT-040,bottom-right,"’  |  (  \  i XG-BT-037 XG-BT-038 ‘Material : 304. Vaccum insulated 3 Material : 304. Vaccum insulated woter  ; ‘ ™  Color Option = y Color Option e — XG-BT-039 XG-BT-040 I) a )= y Color Option Color Option y XG-BT-041 f| XG-BT-042 Color Option. y Color Option",VERIFIED_FROM_CATALOGUE
XG-BT-041,Water Bottles,,,304. Stainless steel vacuum insulated cup,500 ml,"BLUE;RED;SILVER;BLACK;WHITE",,8,XG-BT-041,bottom-left,"-038 ‘Material : 304. Vaccum insulated 3 Material : 304. Vaccum insulated woter  ; ‘ ™  Color Option = y Color Option e — XG-BT-039 XG-BT-040 I) a )= y Color Option Color Option y XG-BT-041 f| XG-BT-042 Color Option. y Color Option",VERIFIED_FROM_CATALOGUE
XG-BT-042,Water Bottles,,,304. Vaccum insulated mug with temperature display,500 Appx,"MATT BLACK;WHITE;RED;BLUE",,8,XG-BT-042,bottom-right,"l : 304. Vaccum insulated 3 Material : 304. Vaccum insulated woter  ; ‘ ™  Color Option = y Color Option e — XG-BT-039 XG-BT-040 I) a )= y Color Option Color Option y XG-BT-041 f| XG-BT-042 Color Option. y Color Option",VERIFIED_FROM_CATALOGUE
XG-BT-043,Water Bottles,,,hot & cold vacuum bottle,800 ml,"DARK BLUE;GREEN;BLACK;SKY BLUE",,9,XG-BT-043,top-left,"’  |  (  \  i XG-BT-043 | XG-BT-044 coo & } { e80@ m Color Option e y Color Option & ia XG-BT-045 XG-BT-046  q  ee 2 ee i] y Color Option Color Option y XG-BT-047 ; XG-BT-048  @) © eee y eo. / Color Option. 4 y Color Option i) sina",VERIFIED_FROM_CATALOGUE
XG-BT-044,Water Bottles,,,vacuum hot & cold,1000 ml,"BLUE;WHITE;BLACK",,9,XG-BT-044,top-right,"’  |  (  \  i XG-BT-043 | XG-BT-044 coo & } { e80@ m Color Option e y Color Option & ia XG-BT-045 XG-BT-046  q  ee 2 ee i] y Color Option Color Option y XG-BT-047 ; XG-BT-048  @) © eee y eo. / Color Option. 4 y Color Option i) sina",VERIFIED_FROM_CATALOGUE
XG-BT-045,Water Bottles,,,304 stainless steel insulated water bottle with rope to handle easily,500 ml,"MATT BLACK;WHITE & BLUE",,9,XG-BT-045,middle-left,"’  |  (  \  i XG-BT-043 | XG-BT-044 coo & } { e80@ m Color Option e y Color Option & ia XG-BT-045 XG-BT-046  q  ee 2 ee i] y Color Option Color Option y XG-BT-047 ; XG-BT-048  @) © eee y eo. / Color Option. 4 y Color Option i) sina",VERIFIED_FROM_CATALOGUE
XG-BT-046,Water Bottles,,PACKING : color box,vacuum insulated bottle with silicon grip,500 ml,"BLUE;WHITE & BLACK",,9,XG-BT-046,middle-right,"’  |  (  \  i XG-BT-043 | XG-BT-044 coo & } { e80@ m Color Option e y Color Option & ia XG-BT-045 XG-BT-046  q  ee 2 ee i] y Color Option Color Option y XG-BT-047 ; XG-BT-048  @) © eee y eo. / Color Option. 4 y Color Option i) sina",VERIFIED_FROM_CATALOGUE
XG-BT-047,Water Bottles,,,,500 ml,"RED;BLUE;SKY BLUE;ORANGE;NAVY BLUE;BLACK & WHITE",,9,XG-BT-047,bottom-left,"’  |  (  \  i XG-BT-043 | XG-BT-044 coo & } { e80@ m Color Option e y Color Option & ia XG-BT-045 XG-BT-046  q  ee 2 ee i] y Color Option Color Option y XG-BT-047 ; XG-BT-048  @) © eee y eo. / Color Option. 4 y Color Option i) sina",VERIFIED_FROM_CATALOGUE
XG-BT-048,Water Bottles,,,304 steel double wall vacuum bottle with sipper cap,500 ml,"MATT BLACK;WHITE & BLUE",,9,XG-BT-048,bottom-right,"’  |  (  \  i XG-BT-043 | XG-BT-044 coo & } { e80@ m Color Option e y Color Option & ia XG-BT-045 XG-BT-046  q  ee 2 ee i] y Color Option Color Option y XG-BT-047 ; XG-BT-048  @) © eee y eo. / Color Option. 4 y Color Option i) sina",VERIFIED_FROM_CATALOGUE
XG-BT-049,Water Bottles,,Product code :-XG-043,304 double wall insulated bottle with strap,800 ml,"MATT BLUE;WHITE;BLACK",,10,XG-BT-049,top-left,y  ’  |  (  \  i XG-BT-049 XG-BT-050 Product code : -xG-043 Product code: x-044_ |_|  / =  “8 y | Color Option w 4 Color Option a XG-BT-051 XG-BT-052 oo @ 8 Color Option Color Option y XG-BT-053 XG-BT-054 Color Option. y Color Option,VERIFIED_FROM_CATALOGUE
XG-BT-050,Water Bottles,,Product code: XG-044,Double wall 304 vacuum bottle with high lid quality,850 ml & 500 ml,MATT BLACK,,10,XG-BT-050,top-right,y  ’  |  (  \  i XG-BT-049 XG-BT-050 Product code : -xG-043 Product code: x-044_ |_|  / =  “8 y | Color Option w 4 Color Option a XG-BT-051 XG-BT-052 oo @ 8 Color Option Color Option y XG-BT-053 XG-BT-054 Color Option. y Color Option,VERIFIED_FROM_CATALOGUE
XG-BT-051,Water Bottles,,Product code: XG-051,double wall insulated,750 ml,MATT BLACK,,10,XG-BT-051,middle-left,y  ’  |  (  \  i XG-BT-049 XG-BT-050 Product code : -xG-043 Product code: x-044_ |_|  / =  “8 y | Color Option w 4 Color Option a XG-BT-051 XG-BT-052 oo @ 8 Color Option Color Option y XG-BT-053 XG-BT-054 Color Option. y Color Option,VERIFIED_FROM_CATALOGUE
XG-BT-052,Water Bottles,,"Product code :-XG-052; PACKING : color box",Double wall 304 vacuum bottle with high lid quality with ring to hang.,500 ml,"MATT BLACK;BLUE;WHITE",,10,XG-BT-052,middle-right,y  ’  |  (  \  i XG-BT-049 XG-BT-050 Product code : -xG-043 Product code: x-044_ |_|  / =  “8 y | Color Option w 4 Color Option a XG-BT-051 XG-BT-052 oo @ 8 Color Option Color Option y XG-BT-053 XG-BT-054 Color Option. y Color Option,VERIFIED_FROM_CATALOGUE
XG-BT-053,Water Bottles,,Product code : XG-053,Vacuum hot & cold,1000 ml,"BLACK;BLUE;GREEN;ORANGE",,10,XG-BT-053,bottom-left,|  (  \  i XG-BT-049 XG-BT-050 Product code : -xG-043 Product code: x-044_ |_|  / =  “8 y | Color Option w 4 Color Option a XG-BT-051 XG-BT-052 oo @ 8 Color Option Color Option y XG-BT-053 XG-BT-054 Color Option. y Color Option,VERIFIED_FROM_CATALOGUE
XG-BT-054,Water Bottles,,Product code :-XG-054,304 vacuum in vacuum insulation sports bottle with high lid quality,500 ml,"Matt black;white",,10,XG-BT-054,bottom-right,i XG-BT-049 XG-BT-050 Product code : -xG-043 Product code: x-044_ |_|  / =  “8 y | Color Option w 4 Color Option a XG-BT-051 XG-BT-052 oo @ 8 Color Option Color Option y XG-BT-053 XG-BT-054 Color Option. y Color Option,VERIFIED_FROM_CATALOGUE
XG-BT-055,Water Bottles,,,304 double wall insulated bottle with strap,600 ml,"MATT BLUE;WHITE;BLACK",,11,XG-BT-055,middle-left,|  |  |  X XG-BT-055 em XG-BT-056 Cu eo ) Jf us f Color Option & y Color Option XG-BT-057 XG-BT-058 if! eo £ ee i A Color Option Color Option y XG-BT-059 ps) XG-BT-060 Color Option. y Color Option,VERIFIED_FROM_CATALOGUE
XG-BT-056,Water Bottles,,,BOROSILICATE GLASS BOTTLE WITH silicone pouch,1000 ml,GLASS,,11,XG-BT-056,middle-right,|  |  |  X XG-BT-055 em XG-BT-056 Cu eo ) Jf us f Color Option & y Color Option XG-BT-057 XG-BT-058 if! eo £ ee i A Color Option Color Option y XG-BT-059 ps) XG-BT-060 Color Option. y Color Option,VERIFIED_FROM_CATALOGUE
